simulation_id,radius,gravity,rotation_period,surface_pressure,co2,ch4,stellar_flux,stellar_temperature,gcm_label,is_target_gcm,in_target_physical_domain,planet_id,source
1378,6371000.0,9.807,15.0,70040.0,0.0005711022272986866,0.0,1800.0,3000.0,exoplasim,False,False,1319,Paradise et al. [2022b]
1379,6371000.0,9.807,15.0,70040.0,0.0005711022272986866,0.0,1900.0,3000.0,exoplasim,False,False,1320,Paradise et al. [2022b]
1380,6371000.0,9.807,15.0,70040.0,0.0005711022272986866,0.0,2000.0,3000.0,exoplasim,False,False,1321,Paradise et al. [2022b]
1381,6371000.0,9.807,15.0,70040.0,0.0005711022272986866,0.0,2100.0,3000.0,exoplasim,False,False,1322,Paradise et al. [2022b]
1382,6371000.0,9.807,15.0,70040.0,0.0005711022272986866,0.0,2200.0,3000.0,exoplasim,False,False,1323,Paradise et al. [2022b]
1383,6371000.0,9.807,15.0,70040.0,0.0005711022272986866,0.0,2300.0,3000.0,exoplasim,False,False,1324,Paradise et al. [2022b]
1384,6371000.0,9.807,15.0,70040.0,0.0005711022272986866,0.0,2400.0,3000.0,exoplasim,False,False,1325,Paradise et al. [2022b]
1385,6371000.0,9.807,15.0,70040.0,0.0005711022272986866,0.0,2500.0,3000.0,exoplasim,False,False,1326,Paradise et al. [2022b]
1386,6371000.0,9.807,15.0,70040.0,0.0005711022272986866,0.0,2600.0,3000.0,exoplasim,False,False,1327,Paradise et al. [2022b]
1387,6371000.0,9.807,15.0,89040.0,0.0004492362982929021,0.0,400.0,3000.0,exoplasim,False,False,1328,Paradise et al. [2022b]
1388,6371000.0,9.807,15.0,89040.0,0.0004492362982929021,0.0,500.0,3000.0,exoplasim,False,True,1329,Paradise et al. [2022b]
1389,6371000.0,9.807,15.0,89040.0,0.0004492362982929021,0.0,600.0,3000.0,exoplasim,False,True,1330,Paradise et al. [2022b]
1390,6371000.0,9.807,15.0,89040.0,0.0004492362982929021,0.0,700.0,3000.0,exoplasim,False,True,1331,Paradise et al. [2022b]
1391,6371000.0,9.807,15.0,89040.0,0.0004492362982929021,0.0,800.0,3000.0,exoplasim,False,True,1332,Paradise et al. [2022b]
1392,6371000.0,9.807,15.0,89040.0,0.0004492362982929021,0.0,900.0,3000.0,exoplasim,False,True,1333,Paradise et al. [2022b]
1393,6371000.0,9.807,15.0,89040.0,0.0004492362982929021,0.0,1000.0,3000.0,exoplasim,False,True,1334,Paradise et al. [2022b]
1394,6371000.0,9.807,15.0,89040.0,0.0004492362982929021,0.0,1100.0,3000.0,exoplasim,False,True,1335,Paradise et al. [2022b]
1395,6371000.0,9.807,15.0,89040.0,0.0004492362982929021,0.0,1200.0,3000.0,exoplasim,False,True,1336,Paradise et al. [2022b]
1396,6371000.0,9.807,15.0,89040.0,0.0004492362982929021,0.0,1300.0,3000.0,exoplasim,False,True,1337,Paradise et al. [2022b]
1397,6371000.0,9.807,15.0,89040.0,0.0004492362982929021,0.0,1400.0,3000.0,exoplasim,False,True,1338,Paradise et al. [2022b]
1398,6371000.0,9.807,15.0,89040.0,0.0004492362982929021,0.0,1500.0,3000.0,exoplasim,False,True,1339,Paradise et al. [2022b]
1399,6371000.0,9.807,15.0,89040.0,0.0004492362982929021,0.0,1600.0,3000.0,exoplasim,False,False,1340,Paradise et al. [2022b]
1400,6371000.0,9.807,15.0,89040.0,0.0004492362982929021,0.0,1700.0,3000.0,exoplasim,False,False,1341,Paradise et al. [2022b]
1401,6371000.0,9.807,15.0,89040.0,0.0004492362982929021,0.0,1800.0,3000.0,exoplasim,False,False,1342,Paradise et al. [2022b]
1402,6371000.0,9.807,15.0,89040.0,0.0004492362982929021,0.0,1900.0,3000.0,exoplasim,False,False,1343,Paradise et al. [2022b]
1403,6371000.0,9.807,15.0,89040.0,0.0004492362982929021,0.0,2000.0,3000.0,exoplasim,False,False,1344,Paradise et al. [2022b]
1404,6371000.0,9.807,15.0,89040.0,0.0004492362982929021,0.0,2100.0,3000.0,exoplasim,False,False,1345,Paradise et al. [2022b]
1405,6371000.0,9.807,15.0,89040.0,0.0004492362982929021,0.0,2200.0,3000.0,exoplasim,False,False,1346,Paradise et al. [2022b]
1406,6371000.0,9.807,15.0,89040.0,0.0004492362982929021,0.0,2300.0,3000.0,exoplasim,False,False,1347,Paradise et al. [2022b]
1407,6371000.0,9.807,15.0,89040.0,0.0004492362982929021,0.0,2400.0,3000.0,exoplasim,False,False,1348,Paradise et al. [2022b]
1408,6371000.0,9.807,15.0,89040.0,0.0004492362982929021,0.0,2500.0,3000.0,exoplasim,False,False,1349,Paradise et al. [2022b]
1409,6371000.0,9.807,15.0,89040.0,0.0004492362982929021,0.0,2600.0,3000.0,exoplasim,False,False,1350,Paradise et al. [2022b]
1410,6371000.0,9.807,15.0,100040.0,0.0003998400639744103,0.0,1700.0,3000.0,exoplasim,False,False,1351,Paradise et al. [2022b]
1411,6371000.0,9.807,15.0,113040.0,0.000353857041755131,0.0,400.0,3000.0,exoplasim,False,False,1352,Paradise et al. [2022b]
1412,6371000.0,9.807,15.0,113040.0,0.000353857041755131,0.0,500.0,3000.0,exoplasim,False,True,1353,Paradise et al. [2022b]
1413,6371000.0,9.807,15.0,113040.0,0.000353857041755131,0.0,600.0,3000.0,exoplasim,False,True,1354,Paradise et al. [2022b]
1414,6371000.0,9.807,15.0,113040.0,0.000353857041755131,0.0,700.0,3000.0,exoplasim,False,True,1355,Paradise et al. [2022b]
1415,6371000.0,9.807,15.0,113040.0,0.000353857041755131,0.0,800.0,3000.0,exoplasim,False,True,1356,Paradise et al. [2022b]
1416,6371000.0,9.807,15.0,113040.0,0.000353857041755131,0.0,900.0,3000.0,exoplasim,False,True,1357,Paradise et al. [2022b]
1417,6371000.0,9.807,15.0,113040.0,0.000353857041755131,0.0,1000.0,3000.0,exoplasim,False,True,1358,Paradise et al. [2022b]
1418,6371000.0,9.807,15.0,113040.0,0.000353857041755131,0.0,1100.0,3000.0,exoplasim,False,True,1359,Paradise et al. [2022b]
1419,6371000.0,9.807,15.0,113040.0,0.000353857041755131,0.0,1200.0,3000.0,exoplasim,False,True,1360,Paradise et al. [2022b]
1420,6371000.0,9.807,15.0,113040.0,0.000353857041755131,0.0,1300.0,3000.0,exoplasim,False,True,1361,Paradise et al. [2022b]
1421,6371000.0,9.807,15.0,113040.0,0.000353857041755131,0.0,1400.0,3000.0,exoplasim,False,True,1362,Paradise et al. [2022b]
1422,6371000.0,9.807,15.0,113040.0,0.000353857041755131,0.0,1500.0,3000.0,exoplasim,False,True,1363,Paradise et al. [2022b]
1423,6371000.0,9.807,15.0,113040.0,0.000353857041755131,0.0,1600.0,3000.0,exoplasim,False,False,1364,Paradise et al. [2022b]
1424,6371000.0,9.807,15.0,113040.0,0.000353857041755131,0.0,1700.0,3000.0,exoplasim,False,False,1365,Paradise et al. [2022b]
1425,6371000.0,9.807,15.0,113040.0,0.000353857041755131,0.0,1800.0,3000.0,exoplasim,False,False,1366,Paradise et al. [2022b]
1426,6371000.0,9.807,15.0,113040.0,0.000353857041755131,0.0,1900.0,3000.0,exoplasim,False,False,1367,Paradise et al. [2022b]
1427,6371000.0,9.807,15.0,113040.0,0.000353857041755131,0.0,2000.0,3000.0,exoplasim,False,False,1368,Paradise et al. [2022b]
1428,6371000.0,9.807,15.0,113040.0,0.000353857041755131,0.0,2100.0,3000.0,exoplasim,False,False,1369,Paradise et al. [2022b]
1429,6371000.0,9.807,15.0,113040.0,0.000353857041755131,0.0,2200.0,3000.0,exoplasim,False,False,1370,Paradise et al. [2022b]
1430,6371000.0,9.807,15.0,113040.0,0.000353857041755131,0.0,2300.0,3000.0,exoplasim,False,False,1371,Paradise et al. [2022b]
1431,6371000.0,9.807,15.0,113040.0,0.000353857041755131,0.0,2400.0,3000.0,exoplasim,False,False,1372,Paradise et al. [2022b]
1432,6371000.0,9.807,15.0,113040.0,0.000353857041755131,0.0,2500.0,3000.0,exoplasim,False,False,1373,Paradise et al. [2022b]
1433,6371000.0,9.807,15.0,113040.0,0.000353857041755131,0.0,2600.0,3000.0,exoplasim,False,False,1374,Paradise et al. [2022b]
1434,6371000.0,9.807,15.0,144040.0,0.0002777006387114691,0.0,400.0,3000.0,exoplasim,False,False,1375,Paradise et al. [2022b]
1435,6371000.0,9.807,15.0,144040.0,0.0002777006387114691,0.0,500.0,3000.0,exoplasim,False,True,1376,Paradise et al. [2022b]
1436,6371000.0,9.807,15.0,144040.0,0.0002777006387114691,0.0,600.0,3000.0,exoplasim,False,True,1377,Paradise et al. [2022b]
1437,6371000.0,9.807,15.0,144040.0,0.0002777006387114691,0.0,700.0,3000.0,exoplasim,False,True,1378,Paradise et al. [2022b]
1438,6371000.0,9.807,15.0,144040.0,0.0002777006387114691,0.0,800.0,3000.0,exoplasim,False,True,1379,Paradise et al. [2022b]
1439,6371000.0,9.807,15.0,144040.0,0.0002777006387114691,0.0,900.0,3000.0,exoplasim,False,True,501,Paradise et al. [2022b]
1440,6371000.0,9.807,15.0,144040.0,0.0002777006387114691,0.0,1000.0,3000.0,exoplasim,False,True,1380,Paradise et al. [2022b]
1441,6371000.0,9.807,15.0,144040.0,0.0002777006387114691,0.0,1100.0,3000.0,exoplasim,False,True,1381,Paradise et al. [2022b]
1442,6371000.0,9.807,15.0,144040.0,0.0002777006387114691,0.0,1200.0,3000.0,exoplasim,False,True,1382,Paradise et al. [2022b]
1443,6371000.0,9.807,15.0,144040.0,0.0002777006387114691,0.0,1300.0,3000.0,exoplasim,False,True,1383,Paradise et al. [2022b]
1444,6371000.0,9.807,15.0,144040.0,0.0002777006387114691,0.0,1400.0,3000.0,exoplasim,False,True,1384,Paradise et al. [2022b]
1445,6371000.0,9.807,15.0,144040.0,0.0002777006387114691,0.0,1500.0,3000.0,exoplasim,False,True,1385,Paradise et al. [2022b]
1446,6371000.0,9.807,15.0,144040.0,0.0002777006387114691,0.0,1600.0,3000.0,exoplasim,False,False,1386,Paradise et al. [2022b]
1447,6371000.0,9.807,15.0,144040.0,0.0002777006387114691,0.0,1700.0,3000.0,exoplasim,False,False,1387,Paradise et al. [2022b]
1448,6371000.0,9.807,15.0,144040.0,0.0002777006387114691,0.0,1800.0,3000.0,exoplasim,False,False,1388,Paradise et al. [2022b]
1449,6371000.0,9.807,15.0,144040.0,0.0002777006387114691,0.0,1900.0,3000.0,exoplasim,False,False,1389,Paradise et al. [2022b]
1450,6371000.0,9.807,15.0,144040.0,0.0002777006387114691,0.0,2000.0,3000.0,exoplasim,False,False,1390,Paradise et al. [2022b]
1451,6371000.0,9.807,15.0,144040.0,0.0002777006387114691,0.0,2100.0,3000.0,exoplasim,False,False,1391,Paradise et al. [2022b]
1452,6371000.0,9.807,15.0,144040.0,0.0002777006387114691,0.0,2200.0,3000.0,exoplasim,False,False,1392,Paradise et al. [2022b]
1453,6371000.0,9.807,15.0,144040.0,0.0002777006387114691,0.0,2300.0,3000.0,exoplasim,False,False,1393,Paradise et al. [2022b]
1454,6371000.0,9.807,15.0,144040.0,0.0002777006387114691,0.0,2400.0,3000.0,exoplasim,False,False,1394,Paradise et al. [2022b]
1455,6371000.0,9.807,15.0,144040.0,0.0002777006387114691,0.0,2500.0,3000.0,exoplasim,False,False,1395,Paradise et al. [2022b]
1456,6371000.0,9.807,15.0,144040.0,0.0002777006387114691,0.0,2600.0,3000.0,exoplasim,False,False,1396,Paradise et al. [2022b]
1457,6371000.0,9.807,15.0,183040.0,0.0002185314685314685,0.0,400.0,3000.0,exoplasim,False,False,1397,Paradise et al. [2022b]
1458,6371000.0,9.807,15.0,183040.0,0.0002185314685314685,0.0,500.0,3000.0,exoplasim,False,True,1398,Paradise et al. [2022b]
1459,6371000.0,9.807,15.0,183040.0,0.0002185314685314685,0.0,600.0,3000.0,exoplasim,False,True,1399,Paradise et al. [2022b]
1460,6371000.0,9.807,15.0,183040.0,0.0002185314685314685,0.0,700.0,3000.0,exoplasim,False,True,1400,Paradise et al. [2022b]
1461,6371000.0,9.807,15.0,183040.0,0.0002185314685314685,0.0,800.0,3000.0,exoplasim,False,True,1401,Paradise et al. [2022b]
1462,6371000.0,9.807,15.0,183040.0,0.0002185314685314685,0.0,900.0,3000.0,exoplasim,False,True,1402,Paradise et al. [2022b]
1463,6371000.0,9.807,15.0,183040.0,0.0002185314685314685,0.0,1000.0,3000.0,exoplasim,False,True,1403,Paradise et al. [2022b]
1464,6371000.0,9.807,15.0,183040.0,0.0002185314685314685,0.0,1100.0,3000.0,exoplasim,False,True,1404,Paradise et al. [2022b]
1465,6371000.0,9.807,15.0,183040.0,0.0002185314685314685,0.0,1200.0,3000.0,exoplasim,False,True,1405,Paradise et al. [2022b]
1466,6371000.0,9.807,15.0,183040.0,0.0002185314685314685,0.0,1300.0,3000.0,exoplasim,False,True,1406,Paradise et al. [2022b]
1467,6371000.0,9.807,15.0,183040.0,0.0002185314685314685,0.0,1400.0,3000.0,exoplasim,False,True,1407,Paradise et al. [2022b]
1468,6371000.0,9.807,15.0,183040.0,0.0002185314685314685,0.0,1500.0,3000.0,exoplasim,False,True,1408,Paradise et al. [2022b]
1469,6371000.0,9.807,15.0,183040.0,0.0002185314685314685,0.0,1600.0,3000.0,exoplasim,False,False,1409,Paradise et al. [2022b]
1470,6371000.0,9.807,15.0,183040.0,0.0002185314685314685,0.0,1700.0,3000.0,exoplasim,False,False,1410,Paradise et al. [2022b]
1471,6371000.0,9.807,15.0,183040.0,0.0002185314685314685,0.0,1800.0,3000.0,exoplasim,False,False,1411,Paradise et al. [2022b]
1472,6371000.0,9.807,15.0,183040.0,0.0002185314685314685,0.0,1900.0,3000.0,exoplasim,False,False,1412,Paradise et al. [2022b]
1473,6371000.0,9.807,15.0,183040.0,0.0002185314685314685,0.0,2000.0,3000.0,exoplasim,False,False,1413,Paradise et al. [2022b]
1474,6371000.0,9.807,15.0,183040.0,0.0002185314685314685,0.0,2100.0,3000.0,exoplasim,False,False,1414,Paradise et al. [2022b]
1475,6371000.0,9.807,15.0,183040.0,0.0002185314685314685,0.0,2200.0,3000.0,exoplasim,False,False,1415,Paradise et al. [2022b]
1476,6371000.0,9.807,15.0,183040.0,0.0002185314685314685,0.0,2300.0,3000.0,exoplasim,False,False,1416,Paradise et al. [2022b]
1477,6371000.0,9.807,15.0,183040.0,0.0002185314685314685,0.0,2400.0,3000.0,exoplasim,False,False,1417,Paradise et al. [2022b]
1478,6371000.0,9.807,15.0,183040.0,0.0002185314685314685,0.0,2500.0,3000.0,exoplasim,False,False,1418,Paradise et al. [2022b]
1479,6371000.0,9.807,15.0,183040.0,0.0002185314685314685,0.0,2600.0,3000.0,exoplasim,False,False,1419,Paradise et al. [2022b]
1480,6371000.0,9.807,15.0,200040.0,0.0001999600079984003,0.0,1500.0,3000.0,exoplasim,False,True,1420,Paradise et al. [2022b]
1481,6371000.0,9.807,15.0,234039.99999999997,0.0001709109553922407,0.0,400.0,3000.0,exoplasim,False,False,1421,Paradise et al. [2022b]
1482,6371000.0,9.807,15.0,234039.99999999997,0.0001709109553922407,0.0,500.0,3000.0,exoplasim,False,True,1422,Paradise et al. [2022b]
1483,6371000.0,9.807,15.0,234039.99999999997,0.0001709109553922407,0.0,600.0,3000.0,exoplasim,False,True,1423,Paradise et al. [2022b]
1484,6371000.0,9.807,15.0,234039.99999999997,0.0001709109553922407,0.0,700.0,3000.0,exoplasim,False,True,1424,Paradise et al. [2022b]
1485,6371000.0,9.807,15.0,234039.99999999997,0.0001709109553922407,0.0,800.0,3000.0,exoplasim,False,True,1425,Paradise et al. [2022b]
1486,6371000.0,9.807,15.0,234039.99999999997,0.0001709109553922407,0.0,900.0,3000.0,exoplasim,False,True,1426,Paradise et al. [2022b]
1487,6371000.0,9.807,15.0,234039.99999999997,0.0001709109553922407,0.0,1000.0,3000.0,exoplasim,False,True,1427,Paradise et al. [2022b]
1488,6371000.0,9.807,15.0,234039.99999999997,0.0001709109553922407,0.0,1100.0,3000.0,exoplasim,False,True,1428,Paradise et al. [2022b]
1489,6371000.0,9.807,15.0,234039.99999999997,0.0001709109553922407,0.0,1200.0,3000.0,exoplasim,False,True,496,Paradise et al. [2022b]
1490,6371000.0,9.807,15.0,234039.99999999997,0.0001709109553922407,0.0,1300.0,3000.0,exoplasim,False,True,1429,Paradise et al. [2022b]
1491,6371000.0,9.807,15.0,234039.99999999997,0.0001709109553922407,0.0,1400.0,3000.0,exoplasim,False,True,1430,Paradise et al. [2022b]
1492,6371000.0,9.807,15.0,234039.99999999997,0.0001709109553922407,0.0,1500.0,3000.0,exoplasim,False,True,1431,Paradise et al. [2022b]
1493,6371000.0,9.807,15.0,234039.99999999997,0.0001709109553922407,0.0,1600.0,3000.0,exoplasim,False,False,1432,Paradise et al. [2022b]
1494,6371000.0,9.807,15.0,234039.99999999997,0.0001709109553922407,0.0,1700.0,3000.0,exoplasim,False,False,1433,Paradise et al. [2022b]
1495,6371000.0,9.807,15.0,234039.99999999997,0.0001709109553922407,0.0,1800.0,3000.0,exoplasim,False,False,1434,Paradise et al. [2022b]
1496,6371000.0,9.807,15.0,234039.99999999997,0.0001709109553922407,0.0,1900.0,3000.0,exoplasim,False,False,1435,Paradise et al. [2022b]
1497,6371000.0,9.807,15.0,234039.99999999997,0.0001709109553922407,0.0,2000.0,3000.0,exoplasim,False,False,1436,Paradise et al. [2022b]
1498,6371000.0,9.807,15.0,234039.99999999997,0.0001709109553922407,0.0,2100.0,3000.0,exoplasim,False,False,1437,Paradise et al. [2022b]
1499,6371000.0,9.807,15.0,234039.99999999997,0.0001709109553922407,0.0,2200.0,3000.0,exoplasim,False,False,1438,Paradise et al. [2022b]
1500,6371000.0,9.807,15.0,234039.99999999997,0.0001709109553922407,0.0,2300.0,3000.0,exoplasim,False,False,1439,Paradise et al. [2022b]
1501,6371000.0,9.807,15.0,234039.99999999997,0.0001709109553922407,0.0,2400.0,3000.0,exoplasim,False,False,1440,Paradise et al. [2022b]
1502,6371000.0,9.807,15.0,234039.99999999997,0.0001709109553922407,0.0,2500.0,3000.0,exoplasim,False,False,1441,Paradise et al. [2022b]
1503,6371000.0,9.807,15.0,234039.99999999997,0.0001709109553922407,0.0,2600.0,3000.0,exoplasim,False,False,1442,Paradise et al. [2022b]
1504,6371000.0,9.807,15.0,298040.0,0.0001342101731311233,0.0,400.0,3000.0,exoplasim,False,False,1443,Paradise et al. [2022b]
1505,6371000.0,9.807,15.0,298040.0,0.0001342101731311233,0.0,500.0,3000.0,exoplasim,False,True,1444,Paradise et al. [2022b]
1506,6371000.0,9.807,15.0,298040.0,0.0001342101731311233,0.0,600.0,3000.0,exoplasim,False,True,1445,Paradise et al. [2022b]
1507,6371000.0,9.807,15.0,298040.0,0.0001342101731311233,0.0,700.0,3000.0,exoplasim,False,True,1446,Paradise et al. [2022b]
1508,6371000.0,9.807,15.0,298040.0,0.0001342101731311233,0.0,800.0,3000.0,exoplasim,False,True,1447,Paradise et al. [2022b]
1509,6371000.0,9.807,15.0,298040.0,0.0001342101731311233,0.0,900.0,3000.0,exoplasim,False,True,1448,Paradise et al. [2022b]
1510,6371000.0,9.807,15.0,298040.0,0.0001342101731311233,0.0,1000.0,3000.0,exoplasim,False,True,1449,Paradise et al. [2022b]
1511,6371000.0,9.807,15.0,298040.0,0.0001342101731311233,0.0,1100.0,3000.0,exoplasim,False,True,1450,Paradise et al. [2022b]
1512,6371000.0,9.807,15.0,298040.0,0.0001342101731311233,0.0,1200.0,3000.0,exoplasim,False,True,1451,Paradise et al. [2022b]
1513,6371000.0,9.807,15.0,298040.0,0.0001342101731311233,0.0,1300.0,3000.0,exoplasim,False,True,1452,Paradise et al. [2022b]
1514,6371000.0,9.807,15.0,298040.0,0.0001342101731311233,0.0,1400.0,3000.0,exoplasim,False,True,1453,Paradise et al. [2022b]
1515,6371000.0,9.807,15.0,298040.0,0.0001342101731311233,0.0,1500.0,3000.0,exoplasim,False,True,1454,Paradise et al. [2022b]
1516,6371000.0,9.807,15.0,298040.0,0.0001342101731311233,0.0,1600.0,3000.0,exoplasim,False,False,1455,Paradise et al. [2022b]
1517,6371000.0,9.807,15.0,298040.0,0.0001342101731311233,0.0,1700.0,3000.0,exoplasim,False,False,1456,Paradise et al. [2022b]
1518,6371000.0,9.807,15.0,298040.0,0.0001342101731311233,0.0,1800.0,3000.0,exoplasim,False,False,1457,Paradise et al. [2022b]
1519,6371000.0,9.807,15.0,298040.0,0.0001342101731311233,0.0,1900.0,3000.0,exoplasim,False,False,1458,Paradise et al. [2022b]
1520,6371000.0,9.807,15.0,298040.0,0.0001342101731311233,0.0,2000.0,3000.0,exoplasim,False,False,1459,Paradise et al. [2022b]
1521,6371000.0,9.807,15.0,298040.0,0.0001342101731311233,0.0,2100.0,3000.0,exoplasim,False,False,1460,Paradise et al. [2022b]
1522,6371000.0,9.807,15.0,298040.0,0.0001342101731311233,0.0,2200.0,3000.0,exoplasim,False,False,1461,Paradise et al. [2022b]
1523,6371000.0,9.807,15.0,298040.0,0.0001342101731311233,0.0,2300.0,3000.0,exoplasim,False,False,1462,Paradise et al. [2022b]
1524,6371000.0,9.807,15.0,298040.0,0.0001342101731311233,0.0,2400.0,3000.0,exoplasim,False,False,1463,Paradise et al. [2022b]
1525,6371000.0,9.807,15.0,298040.0,0.0001342101731311233,0.0,2500.0,3000.0,exoplasim,False,False,1464,Paradise et al. [2022b]
1526,6371000.0,9.807,15.0,298040.0,0.0001342101731311233,0.0,2600.0,3000.0,exoplasim,False,False,1465,Paradise et al. [2022b]
1527,6371000.0,9.807,15.0,300040.0,0.0001333155579256099,0.0,1400.0,3000.0,exoplasim,False,True,1466,Paradise et al. [2022b]
1528,6371000.0,9.807,15.0,379040.0,0.0001055297593921486,0.0,400.0,3000.0,exoplasim,False,False,1467,Paradise et al. [2022b]
1529,6371000.0,9.807,15.0,379040.0,0.0001055297593921486,0.0,500.0,3000.0,exoplasim,False,True,1468,Paradise et al. [2022b]
1530,6371000.0,9.807,15.0,379040.0,0.0001055297593921486,0.0,600.0,3000.0,exoplasim,False,True,1469,Paradise et al. [2022b]
1531,6371000.0,9.807,15.0,379040.0,0.0001055297593921486,0.0,700.0,3000.0,exoplasim,False,True,1470,Paradise et al. [2022b]
1532,6371000.0,9.807,15.0,379040.0,0.0001055297593921486,0.0,800.0,3000.0,exoplasim,False,True,1471,Paradise et al. [2022b]
1533,6371000.0,9.807,15.0,379040.0,0.0001055297593921486,0.0,900.0,3000.0,exoplasim,False,True,1472,Paradise et al. [2022b]
1534,6371000.0,9.807,15.0,379040.0,0.0001055297593921486,0.0,1000.0,3000.0,exoplasim,False,True,1473,Paradise et al. [2022b]
1535,6371000.0,9.807,15.0,379040.0,0.0001055297593921486,0.0,1100.0,3000.0,exoplasim,False,True,1474,Paradise et al. [2022b]
1536,6371000.0,9.807,15.0,379040.0,0.0001055297593921486,0.0,1200.0,3000.0,exoplasim,False,True,1475,Paradise et al. [2022b]
1537,6371000.0,9.807,15.0,379040.0,0.0001055297593921486,0.0,1300.0,3000.0,exoplasim,False,True,1476,Paradise et al. [2022b]
1538,6371000.0,9.807,15.0,379040.0,0.0001055297593921486,0.0,1400.0,3000.0,exoplasim,False,True,1477,Paradise et al. [2022b]
1539,6371000.0,9.807,15.0,379040.0,0.0001055297593921486,0.0,1500.0,3000.0,exoplasim,False,True,1478,Paradise et al. [2022b]
1540,6371000.0,9.807,15.0,379040.0,0.0001055297593921486,0.0,1600.0,3000.0,exoplasim,False,False,1479,Paradise et al. [2022b]
1541,6371000.0,9.807,15.0,379040.0,0.0001055297593921486,0.0,1700.0,3000.0,exoplasim,False,False,1480,Paradise et al. [2022b]
1542,6371000.0,9.807,15.0,379040.0,0.0001055297593921486,0.0,1800.0,3000.0,exoplasim,False,False,1481,Paradise et al. [2022b]
1543,6371000.0,9.807,15.0,379040.0,0.0001055297593921486,0.0,1900.0,3000.0,exoplasim,False,False,1482,Paradise et al. [2022b]
1544,6371000.0,9.807,15.0,379040.0,0.0001055297593921486,0.0,2000.0,3000.0,exoplasim,False,False,1483,Paradise et al. [2022b]
1545,6371000.0,9.807,15.0,379040.0,0.0001055297593921486,0.0,2100.0,3000.0,exoplasim,False,False,1484,Paradise et al. [2022b]
1546,6371000.0,9.807,15.0,379040.0,0.0001055297593921486,0.0,2200.0,3000.0,exoplasim,False,False,1485,Paradise et al. [2022b]
1547,6371000.0,9.807,15.0,379040.0,0.0001055297593921486,0.0,2300.0,3000.0,exoplasim,False,False,1486,Paradise et al. [2022b]
1548,6371000.0,9.807,15.0,379040.0,0.0001055297593921486,0.0,2400.0,3000.0,exoplasim,False,False,1487,Paradise et al. [2022b]
1549,6371000.0,9.807,15.0,379040.0,0.0001055297593921486,0.0,2500.0,3000.0,exoplasim,False,False,1488,Paradise et al. [2022b]
1550,6371000.0,9.807,15.0,379040.0,0.0001055297593921486,0.0,2600.0,3000.0,exoplasim,False,False,1489,Paradise et al. [2022b]
1551,6371000.0,9.807,15.0,400040.0,9.999000099990002e-05,0.0,1300.0,3000.0,exoplasim,False,True,1490,Paradise et al. [2022b]
1552,6371000.0,9.807,15.0,483040.0,8.280887711162637e-05,0.0,400.0,3000.0,exoplasim,False,False,499,Paradise et al. [2022b]
1553,6371000.0,9.807,15.0,483040.0,8.280887711162637e-05,0.0,500.0,3000.0,exoplasim,False,True,1491,Paradise et al. [2022b]
1554,6371000.0,9.807,15.0,483040.0,8.280887711162637e-05,0.0,600.0,3000.0,exoplasim,False,True,1492,Paradise et al. [2022b]
1555,6371000.0,9.807,15.0,483040.0,8.280887711162637e-05,0.0,700.0,3000.0,exoplasim,False,True,1493,Paradise et al. [2022b]
1556,6371000.0,9.807,15.0,483040.0,8.280887711162637e-05,0.0,800.0,3000.0,exoplasim,False,True,1494,Paradise et al. [2022b]
1557,6371000.0,9.807,15.0,483040.0,8.280887711162637e-05,0.0,900.0,3000.0,exoplasim,False,True,1495,Paradise et al. [2022b]
1558,6371000.0,9.807,15.0,483040.0,8.280887711162637e-05,0.0,1000.0,3000.0,exoplasim,False,True,1496,Paradise et al. [2022b]
1559,6371000.0,9.807,15.0,483040.0,8.280887711162637e-05,0.0,1100.0,3000.0,exoplasim,False,True,1497,Paradise et al. [2022b]
1560,6371000.0,9.807,15.0,483040.0,8.280887711162637e-05,0.0,1200.0,3000.0,exoplasim,False,True,1498,Paradise et al. [2022b]
1561,6371000.0,9.807,15.0,483040.0,8.280887711162637e-05,0.0,1300.0,3000.0,exoplasim,False,True,1499,Paradise et al. [2022b]
1562,6371000.0,9.807,15.0,483040.0,8.280887711162637e-05,0.0,1400.0,3000.0,exoplasim,False,True,1500,Paradise et al. [2022b]
1563,6371000.0,9.807,15.0,483040.0,8.280887711162637e-05,0.0,1500.0,3000.0,exoplasim,False,True,1501,Paradise et al. [2022b]
1564,6371000.0,9.807,15.0,483040.0,8.280887711162637e-05,0.0,1600.0,3000.0,exoplasim,False,False,1502,Paradise et al. [2022b]
1565,6371000.0,9.807,15.0,483040.0,8.280887711162637e-05,0.0,1700.0,3000.0,exoplasim,False,False,1503,Paradise et al. [2022b]
1566,6371000.0,9.807,15.0,483040.0,8.280887711162637e-05,0.0,1800.0,3000.0,exoplasim,False,False,1504,Paradise et al. [2022b]
1567,6371000.0,9.807,15.0,483040.0,8.280887711162637e-05,0.0,1900.0,3000.0,exoplasim,False,False,1505,Paradise et al. [2022b]
1568,6371000.0,9.807,15.0,483040.0,8.280887711162637e-05,0.0,2000.0,3000.0,exoplasim,False,False,1506,Paradise et al. [2022b]
1569,6371000.0,9.807,15.0,483040.0,8.280887711162637e-05,0.0,2100.0,3000.0,exoplasim,False,False,1507,Paradise et al. [2022b]
1570,6371000.0,9.807,15.0,483040.0,8.280887711162637e-05,0.0,2200.0,3000.0,exoplasim,False,False,1508,Paradise et al. [2022b]
